datasetSource,strategyMode,profileId,strategyFamily,symbol,session,direction,signalTimestamp,entryTimestamp,exitTimestamp,signalTimeframe,executionTimeframe,entryMode,entryReason,exitReason,entryPrice,stopPrice,takeProfitPrice,spreadPips,riskPct,realizedR,finalR30m,maxAdverseR30m,maxFavorableR30m,finalR60m,maxAdverseR60m,maxFavorableR60m,hitProfitBeforeStop30m,hitProfitBeforeStop60m,actualDirection30m,actualMovePips30m,actualMovePips60m,executed,sourceQuality,signalOpen,signalHigh,signalLow,signalClose,ema8,ema20,ema50,atr,atrPct,rsi14,body,range,labelDecision,labelSignalQuality,labelConfidence,labelExpectedR,labelReason,labelWarnings,rootCause
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDUSD,asian,BUY,2026-02-09T06:30:00.000Z,2026-02-09T06:35:00.000Z,2026-02-09T07:05:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.70328,0.70448,0.70828,1.15,0.03,1.065,0.2083,-0.3417,0.425,-0.2417,-0.5333,0.425,,,BUY,2.5,-2.9,true,research_simulated,0.70312,0.70395,0.70311,0.70388,0.70309,0.70276,0.70205,0.00057,0.000812,67.15,0.00076,0.00084,ALLOW_TRADE,GOOD,0.72,1.065,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURGBP,london,BUY,2026-02-09T07:00:00.000Z,2026-02-09T07:05:00.000Z,2026-02-09T07:15:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.8708,0.872,0.8758,2.35,0.03,0.945,0.8167,-0.0833,1.0167,0.8667,-0.0833,1.0167,true,true,BUY,9.8,10.4,true,research_simulated,0.87039,0.8713,0.87038,0.87129,0.87013,0.86957,0.86907,0.00039,0.000446,79.1,0.0009,0.00092,ALLOW_TRADE,EXCELLENT,0.84,1.017,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDUSD,london,SELL,2026-02-09T07:15:00.000Z,2026-02-09T07:20:00.000Z,2026-02-09T07:30:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.70321,0.70201,0.69821,1.15,0.03,1.065,-0.4167,-0.55,0.475,-1.0333,-1.0333,0.475,,false,SELL,-5,-12.4,true,research_simulated,0.70398,0.704,0.70305,0.70325,0.70338,0.703,0.70223,0.00058,0.000823,55.55,0.00073,0.00095,ALLOW_TRADE,GOOD,0.72,1.065,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURUSD,london,BUY,2026-02-09T07:30:00.000Z,2026-02-09T07:35:00.000Z,2026-02-09T07:40:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.18545,1.18665,1.19045,0.831,0.03,1.0969,0.55,-0.6417,0.5833,0.1,-0.6417,0.8083,,,BUY,6.6,1.2,true,research_simulated,1.18505,1.18596,1.18497,1.18593,1.18489,1.1839,1.18282,0.00065,0.000548,76.14,0.00088,0.00099,ALLOW_TRADE,GOOD,0.72,1.097,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,NZDJPY,london,SELL,2026-02-09T08:45:00.000Z,2026-02-09T08:50:00.000Z,2026-02-09T09:00:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,94.159,94.039,93.659,4.148,0.03,0.7652,0.5333,-0.1917,0.7083,0.5417,-0.1917,1.6583,,true,BUY,6.4,6.5,true,research_simulated,94.27,94.32,94.086,94.124,94.21541,94.24827,94.30288,0.1154,0.001226,39.49,0.146,0.234,ALLOW_TRADE,EXCELLENT,0.84,1.658,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,USDCAD,london,BUY,2026-02-09T09:45:00.000Z,2026-02-09T09:50:00.000Z,2026-02-09T10:40:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.3649,1.3639,1.3699,2.522,0.03,-1.2722,-0.14,-0.45,0.25,-1.61,-1.72,0.25,,false,NEUTRAL,-1.4,-16.1,true,research_simulated,1.36361,1.36439,1.36359,1.36434,1.36401,1.36444,1.36506,0.00057,0.000416,46.27,0.00073,0.0008,BLOCK_TRADE,BAD,0.82,0.25,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURGBP,london,SELL,2026-02-09T11:00:00.000Z,2026-02-09T11:05:00.000Z,2026-02-09T11:10:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.87171,0.87051,0.86671,2.35,0.03,0.945,0.6583,-0.05,0.9667,1.0583,-0.05,1.5,,true,BUY,7.9,12.7,true,research_simulated,0.87143,0.8721,0.87076,0.87076,0.87152,0.8713,0.87036,0.00053,0.000607,46.08,0.00067,0.00134,ALLOW_TRADE,EXCELLENT,0.84,1.5,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURGBP,london,SELL,2026-02-09T11:30:00.000Z,2026-02-09T11:35:00.000Z,2026-02-09T11:40:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.87091,0.86971,0.86591,2.35,0.03,0.945,0.3917,0,0.8333,0.6083,0,0.8333,,,BUY,4.7,7.3,true,research_simulated,0.87129,0.87132,0.8704,0.87046,0.87124,0.87121,0.8704,0.00058,0.000662,43.51,0.00083,0.00092,ALLOW_TRADE,GOOD,0.72,0.945,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,USDCAD,off_session,SELL,2026-02-09T12:00:00.000Z,2026-02-09T12:05:00.000Z,2026-02-09T12:10:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.36101,1.35981,1.35601,2.522,0.03,0.9278,-0.1,-0.2417,0.55,0.6417,-0.2417,0.8583,,,NEUTRAL,-1.2,7.7,true,research_simulated,1.36334,1.36334,1.36231,1.36245,1.36378,1.3642,1.36478,0.00063,0.000464,29.61,0.00089,0.00103,ALLOW_TRADE,GOOD,0.72,0.928,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,USDCAD,off_session,SELL,2026-02-09T12:15:00.000Z,2026-02-09T12:20:00.000Z,2026-02-09T13:00:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.36052,1.35932,1.35552,2.522,0.03,0.9278,0.1083,-0.65,0.3167,1.6083,-0.65,1.9083,,true,NEUTRAL,1.3,19.3,true,research_simulated,1.36246,1.36247,1.36153,1.36156,1.36329,1.36395,1.36466,0.00065,0.000481,24.9,0.0009,0.00094,ALLOW_TRADE,EXCELLENT,0.84,1.908,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDCAD,ny,BUY,2026-02-09T13:00:00.000Z,2026-02-09T13:05:00.000Z,2026-02-09T13:30:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.96003,0.96123,0.96503,3.056,0.03,0.8744,0.7833,-0.3667,0.825,1.2333,-0.3667,1.6583,,true,BUY,9.4,14.8,true,research_simulated,0.95913,0.96027,0.95904,0.9601,0.95917,0.95913,0.95901,0.00068,0.000706,59.26,0.00097,0.00123,ALLOW_TRADE,EXCELLENT,0.84,1.658,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDJPY,asian,SELL,2026-02-10T00:45:00.000Z,2026-02-10T00:50:00.000Z,2026-02-10T01:30:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,110.368,110.248,109.868,1.947,0.03,0.9853,-0.2083,-0.5083,0.275,1.45,-0.5083,2.325,,true,SELL,-2.5,17.4,true,research_simulated,110.572,110.603,110.427,110.435,110.54123,110.53202,110.45,0.09586,0.000868,43.89,0.137,0.176,ALLOW_TRADE,EXCELLENT,0.84,2.325,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURUSD,asian,BUY,2026-02-10T01:30:00.000Z,2026-02-10T01:35:00.000Z,2026-02-10T01:40:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.19018,1.19138,1.19518,0.831,0.03,1.0969,0.4083,-0.0917,0.6917,0.5167,-0.0917,0.6917,,,BUY,4.9,6.2,true,research_simulated,1.18973,1.19084,1.1897,1.19054,1.19028,1.19057,1.19004,0.00054,0.000452,49.45,0.00081,0.00114,ALLOW_TRADE,GOOD,0.72,1.097,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDJPY,asian,SELL,2026-02-10T02:45:00.000Z,2026-02-10T02:50:00.000Z,2026-02-10T03:40:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,109.869,109.749,109.369,1.947,0.03,0.9853,-0.3417,-0.7333,0.2,0.775,-0.7333,0.8083,,,SELL,-4.1,9.3,true,research_simulated,110.245,110.254,110.083,110.094,110.31531,110.41089,110.41554,0.10432,0.000948,27.28,0.151,0.171,ALLOW_TRADE,GOOD,0.72,0.985,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,asian,BUY,2026-02-10T03:45:00.000Z,2026-02-10T03:50:00.000Z,2026-02-10T05:10:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.91311,0.91431,0.91811,2.406,0.03,0.9394,0.1667,-0.0167,0.2083,0.3333,-0.0167,0.3667,,,NEUTRAL,2,4,true,research_simulated,0.91232,0.91275,0.9123,0.91274,0.91275,0.91293,0.91341,0.00026,0.000282,42.8,0.00042,0.00045,ALLOW_TRADE,GOOD,0.72,0.939,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDUSD,asian,SELL,2026-02-10T06:00:00.000Z,2026-02-10T06:05:00.000Z,2026-02-10T08:20:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.7069,0.7079,0.7019,1.15,0.03,-1.135,0.41,-0.43,0.47,-0.19,-0.56,0.47,,,BUY,4.1,-1.9,true,research_simulated,0.70723,0.70726,0.7066,0.7066,0.70722,0.70766,0.70775,0.00046,0.00065,30.03,0.00063,0.00066,BLOCK_TRADE,BAD,0.82,0.47,trade_never_proved_itself_and_lost_heavily,,timing_or_protection_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,london,SELL,2026-02-10T08:45:00.000Z,2026-02-10T08:50:00.000Z,2026-02-10T11:40:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.91213,0.91093,0.90713,2.406,0.03,0.9394,-0.1833,-0.25,0.275,-0.3583,-0.4083,0.275,,,SELL,-2.2,-4.3,true,research_simulated,0.91329,0.91338,0.91273,0.91274,0.91319,0.91321,0.91333,0.00032,0.00035,40.55,0.00055,0.00065,ALLOW_TRADE,GOOD,0.72,0.939,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURGBP,off_session,SELL,2026-02-10T12:00:00.000Z,2026-02-10T12:05:00.000Z,2026-02-10T12:10:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.87104,0.86984,0.86604,2.35,0.03,0.945,0.7917,-0.1583,1.0583,1.8167,-0.1583,2.0917,true,true,BUY,9.5,21.8,true,research_simulated,0.87115,0.87126,0.87049,0.87054,0.87114,0.8711,0.87079,0.00036,0.000408,41.09,0.00061,0.00077,ALLOW_TRADE,EXCELLENT,0.84,2.092,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURGBP,off_session,SELL,2026-02-10T12:45:00.000Z,2026-02-10T12:50:00.000Z,2026-02-10T12:55:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.86978,0.86858,0.86478,2.35,0.03,0.945,0.225,-0.0667,1.0417,-0.15,-0.5,1.0417,true,true,BUY,2.7,-1.8,true,research_simulated,0.86977,0.86986,0.86853,0.86893,0.87028,0.87071,0.87065,0.00049,0.00056,24.61,0.00084,0.00133,ALLOW_TRADE,EXCELLENT,0.84,1.042,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,ny,SELL,2026-02-10T13:30:00.000Z,2026-02-10T13:35:00.000Z,2026-02-10T13:45:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.91004,0.90884,0.90504,2.406,0.03,0.9394,0.1083,-0.0417,0.5167,-0.75,-1.15,0.5167,,false,NEUTRAL,1.3,-9,true,research_simulated,0.9119,0.912,0.91126,0.91129,0.91186,0.91218,0.91266,0.0004,0.000439,31.79,0.00061,0.00074,ALLOW_TRADE,GOOD,0.72,0.939,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,USDCAD,ny,SELL,2026-02-10T13:45:00.000Z,2026-02-10T13:50:00.000Z,2026-02-10T13:55:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.35435,1.35315,1.34935,2.522,0.03,0.9278,0.7667,0,1.2333,1.5833,0,1.65,true,true,BUY,9.2,19,true,research_simulated,1.35562,1.35575,1.35478,1.35482,1.35603,1.35618,1.35627,0.00063,0.000464,34.09,0.0008,0.00097,ALLOW_TRADE,EXCELLENT,0.84,1.65,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDCAD,ny,BUY,2026-02-10T14:00:00.000Z,2026-02-10T14:05:00.000Z,2026-02-10T14:20:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.95836,0.95736,0.96336,3.056,0.03,-1.3256,-0.77,-1.21,0.4,-0.57,-1.21,0.4,false,false,SELL,-7.7,-5.7,true,research_simulated,0.95842,0.95942,0.95835,0.95935,0.95906,0.95915,0.95935,0.00056,0.00058,52.28,0.00093,0.00107,BLOCK_TRADE,BAD,0.82,0.4,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURJPY,ny,SELL,2026-02-10T14:15:00.000Z,2026-02-10T14:20:00.000Z,2026-02-10T14:25:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,184.18,184.06,183.68,2.94,0.03,0.886,3.3917,0,3.4333,3.7667,0,4.15,true,true,BUY,40.7,45.2,true,research_simulated,184.273,184.298,184.03,184.085,184.36042,184.59823,184.89073,0.14577,0.000792,18.27,0.188,0.268,ALLOW_TRADE,EXCELLENT,0.84,4.15,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDCAD,ny,SELL,2026-02-10T14:30:00.000Z,2026-02-10T14:35:00.000Z,2026-02-10T14:50:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.95739,0.95839,0.95239,3.056,0.03,-1.3256,-0.4,-1.2,0.24,0.1,-1.2,0.43,false,false,SELL,-4,1,true,research_simulated,0.95945,0.95968,0.95771,0.9578,0.95884,0.95905,0.95929,0.00066,0.000692,36.55,0.00165,0.00197,BLOCK_TRADE,BAD,0.82,0.43,trade_never_proved_itself_and_lost_heavily,,timing_or_protection_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,ny,BUY,2026-02-10T15:00:00.000Z,2026-02-10T15:05:00.000Z,2026-02-10T16:30:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.91197,0.91317,0.91697,2.406,0.03,0.9394,-0.075,-0.2833,0.3167,0.3,-0.2833,0.3167,,,NEUTRAL,-0.9,3.6,true,research_simulated,0.90961,0.91053,0.90947,0.91045,0.91055,0.9113,0.91215,0.00047,0.000516,35.35,0.00084,0.00106,ALLOW_TRADE,GOOD,0.72,0.939,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,USDCHF,ny,BUY,2026-02-10T17:30:00.000Z,2026-02-10T17:35:00.000Z,2026-02-10T18:10:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.76813,0.76933,0.77313,2.46,0.03,0.934,0.325,-0.1,0.325,-0.0667,-0.1,0.5,,,BUY,3.9,-0.8,true,research_simulated,0.7665,0.76752,0.7665,0.76745,0.76635,0.76591,0.7661,0.00073,0.000958,63.87,0.00095,0.00102,ALLOW_TRADE,GOOD,0.72,0.934,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,USDCAD,off_session,BUY,2026-02-10T20:45:00.000Z,2026-02-10T20:50:00.000Z,2026-02-10T20:55:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.35459,1.35579,1.35959,2.522,0.03,0.9278,0.2583,-0.5833,0.575,0.05,-0.6333,0.575,,,BUY,3.1,0.6,true,research_simulated,1.35451,1.35554,1.35449,1.35548,1.35481,1.3546,1.35491,0.00071,0.000527,57.86,0.00097,0.00105,ALLOW_TRADE,GOOD,0.72,0.928,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURUSD,asian,BUY,2026-02-11T00:15:00.000Z,2026-02-11T00:20:00.000Z,2026-02-11T00:30:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.189,1.1902,1.194,0.831,0.03,1.0969,0.65,-0.0333,0.8417,0.7583,-0.0333,0.9583,,,BUY,7.8,9.1,true,research_simulated,1.18872,1.18946,1.18872,1.18937,1.18903,1.18927,1.18972,0.00045,0.000381,49.43,0.00065,0.00074,ALLOW_TRADE,GOOD,0.72,1.097,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURJPY,asian,SELL,2026-02-11T00:30:00.000Z,2026-02-11T00:35:00.000Z,2026-02-11T00:40:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,183.436,183.316,182.936,2.94,0.03,0.886,1.8083,-0.1417,2.0167,2.3083,-0.1417,3.05,true,true,BUY,21.7,27.7,true,research_simulated,183.485,183.486,183.292,183.297,183.52692,183.59825,183.86024,0.09484,0.000517,26.85,0.188,0.194,ALLOW_TRADE,EXCELLENT,0.84,3.05,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDUSD,asian,BUY,2026-02-11T01:00:00.000Z,2026-02-11T01:05:00.000Z,2026-02-11T01:15:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.70977,0.71097,0.71477,1.15,0.03,1.065,2.075,-0.3333,2.25,1.4417,-0.3333,2.25,true,true,BUY,24.9,17.3,true,research_simulated,0.70815,0.70879,0.70809,0.70873,0.7079,0.70761,0.70752,0.00044,0.000626,68.87,0.00058,0.0007,ALLOW_TRADE,EXCELLENT,0.84,2.25,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDCAD,asian,BUY,2026-02-11T01:30:00.000Z,2026-02-11T01:35:00.000Z,2026-02-11T02:05:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.9633,0.9623,0.9683,3.056,0.03,-1.3256,-1.12,-1.15,0.43,-0.35,-1.24,0.43,false,false,SELL,-11.2,-3.5,true,research_simulated,0.95943,0.96063,0.95932,0.96055,0.9594,0.95886,0.95866,0.00058,0.0006,72.79,0.00112,0.00131,BLOCK_TRADE,BAD,0.82,0.43,trade_never_proved_itself_and_lost_heavily,,timing_or_protection_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDCAD,asian,BUY,2026-02-11T02:15:00.000Z,2026-02-11T02:20:00.000Z,2026-02-11T02:25:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.96227,0.96347,0.96727,3.056,0.03,0.8744,0.7917,-0.175,0.9833,0.4,-0.175,0.9833,,,BUY,9.5,4.8,true,research_simulated,0.96069,0.96229,0.96065,0.96227,0.96041,0.95947,0.95894,0.00065,0.00068,81.23,0.00158,0.00164,ALLOW_TRADE,GOOD,0.72,0.983,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,NZDUSD,asian,BUY,2026-02-11T02:30:00.000Z,2026-02-11T02:35:00.000Z,2026-02-11T05:05:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.60607,0.60727,0.61107,2.254,0.03,0.9546,0.25,-0.075,0.35,-0.0583,-0.075,0.35,,,BUY,3,-0.7,true,research_simulated,0.60546,0.60649,0.60546,0.60629,0.60518,0.60474,0.60455,0.00045,0.000735,76.01,0.00083,0.00103,ALLOW_TRADE,GOOD,0.72,0.955,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,london,SELL,2026-02-11T08:00:00.000Z,2026-02-11T08:05:00.000Z,2026-02-11T08:50:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.91287,0.91167,0.90787,2.406,0.03,0.9394,0.1667,-0.525,0.1833,0.2417,-0.525,0.5417,,,NEUTRAL,2,2.9,true,research_simulated,0.91256,0.91256,0.91179,0.91181,0.9123,0.91249,0.91272,0.00033,0.000364,32.18,0.00075,0.00077,ALLOW_TRADE,GOOD,0.72,0.939,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,USDJPY,london,BUY,2026-02-11T09:00:00.000Z,2026-02-11T09:05:00.000Z,2026-02-11T09:15:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,153.201,153.321,153.701,1.922,0.03,0.9878,0.675,-0.2,0.6833,1.35,-0.2,1.6417,,true,BUY,8.1,16.2,true,research_simulated,153.144,153.358,153.129,153.345,153.21652,153.28302,153.64202,0.15474,0.001009,49.04,0.201,0.229,ALLOW_TRADE,EXCELLENT,0.84,1.642,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,london,SELL,2026-02-11T09:30:00.000Z,2026-02-11T09:35:00.000Z,2026-02-11T10:50:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.91274,0.91154,0.90774,2.406,0.03,0.9394,-0.2583,-0.375,0.0833,0.225,-0.375,0.2917,,,SELL,-3.1,2.7,true,research_simulated,0.91326,0.91331,0.91265,0.91273,0.91286,0.91272,0.91278,0.00042,0.000458,49.94,0.00053,0.00066,ALLOW_TRADE,GOOD,0.72,0.939,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURUSD,london,SELL,2026-02-11T11:00:00.000Z,2026-02-11T11:05:00.000Z,2026-02-11T11:30:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.19159,1.19039,1.18659,0.831,0.03,1.0969,0.4583,-0.125,0.525,0.8833,-0.125,1.0583,,true,BUY,5.5,10.6,true,research_simulated,1.19212,1.19212,1.19134,1.19134,1.19177,1.1916,1.1911,0.00052,0.000435,48.24,0.00078,0.00078,ALLOW_TRADE,EXCELLENT,0.84,1.097,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,NZDUSD,london,SELL,2026-02-11T11:30:00.000Z,2026-02-11T11:35:00.000Z,2026-02-11T12:30:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.60575,0.60369,0.60075,2.254,0.03,1.8146,-0.0874,-0.1845,0.0485,0.5194,-0.1845,1.7282,,true,NEUTRAL,-1.8,10.7,true,research_simulated,0.60685,0.6069,0.60604,0.60626,0.60652,0.60626,0.60577,0.00044,0.000733,52.15,0.00059,0.00086,ALLOW_TRADE,EXCELLENT,0.84,1.815,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,USDCAD,ny,BUY,2026-02-11T13:00:00.000Z,2026-02-11T13:05:00.000Z,2026-02-11T13:20:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.35713,1.35833,1.36213,2.522,0.03,0.9278,0.6,-0.5917,1.3583,0.8667,-0.5917,1.425,true,true,BUY,7.2,10.4,true,research_simulated,1.35526,1.3565,1.35521,1.35638,1.35455,1.35326,1.35301,0.00085,0.000627,75.86,0.00112,0.00129,ALLOW_TRADE,EXCELLENT,0.84,1.425,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURUSD,asian,BUY,2026-02-12T00:15:00.000Z,2026-02-12T00:20:00.000Z,2026-02-12T00:25:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.18716,1.18836,1.19216,0.831,0.03,1.0969,0.3583,-0.075,0.5333,0.675,-0.075,0.725,,,BUY,4.3,8.1,true,research_simulated,1.18683,1.18772,1.18683,1.18761,1.18729,1.18738,1.18797,0.00055,0.000467,51.63,0.00078,0.00089,ALLOW_TRADE,GOOD,0.72,1.097,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURJPY,asian,SELL,2026-02-12T00:45:00.000Z,2026-02-12T00:50:00.000Z,2026-02-12T00:55:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,182.052,181.932,181.552,2.94,0.03,0.886,2.675,-0.2917,3.675,2.75,-0.2917,4.4667,true,true,BUY,32.1,33,true,research_simulated,182.042,182.087,181.828,181.841,181.91586,181.87598,182.00487,0.15606,0.000858,48.09,0.201,0.259,ALLOW_TRADE,EXCELLENT,0.84,4.467,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURJPY,asian,SELL,2026-02-12T01:00:00.000Z,2026-02-12T01:05:00.000Z,2026-02-12T01:10:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,181.786,181.666,181.286,2.94,0.03,0.886,-0.5917,-0.725,1.4583,2.7333,-0.725,3.075,true,true,SELL,-7.1,32.8,true,research_simulated,181.84,181.84,181.611,181.635,181.85345,181.85303,181.99036,0.16134,0.000888,40.58,0.205,0.229,ALLOW_TRADE,EXCELLENT,0.84,3.075,signal_delivered_strong_follow_through,,worked_or_neutral
